Filepath,Class
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Chaetognata/Sagittoidea/Sagittoidea sp1/AAN030.2019-03-20.004.A1+A1_5274.jpg,Sagittoidea sp1
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Chaetognata/Sagittoidea/Sagittoidea sp1/AAN030.2019-03-20.004.A1+A1_7582.jpg,Sagittoidea sp1
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Chaetognata/Sagittoidea/Sagittoidea sp1/AAN028.2019-03-21.003.A1+A1_3661.jpg,Sagittoidea sp1
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Chaetognata/Sagittoidea/Sagittoidea sp1/CAV003.2020-05-19.080.A1+T1_5400.jpg,Sagittoidea sp1
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Chaetognata/Sagittoidea/Sagittoidea sp1/CTO002.2020-08-25.050.A1+t1_16657.jpg,Sagittoidea sp1
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Chaetognata/Sagittoidea/Sagittoidea sp1/CTO002.2020-09-18.050.A2+T1_7532.jpg,Sagittoidea sp1
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Chaetognata/Sagittoidea/Sagittoidea sp1/CTO002.2020-08-25.050.A1+t1_12071.jpg,Sagittoidea sp1
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Chaetognata/Sagittoidea/Sagittoidea sp1/SKB015.2020-04-28.200.W2+V1_977.jpg,Sagittoidea sp1
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Chaetognata/Sagittoidea/Sagittoidea sp1/CAV003.2020-05-19.080.A1+T1_3354.jpg,Sagittoidea sp1
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Chaetognata/Sagittoidea/Sagittoidea sp1/AAN028.2019-03-21.003.A1+A1_4597.jpg,Sagittoidea sp1
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Chaetognata/Sagittoidea/Sagittoidea sp1/CTO002.2020-04-21.050.A2+T1_18700.jpg,Sagittoidea sp1
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Chaetognata/Sagittoidea/Sagittoidea sp1/CTO002.2020-09-18.050.A2+T1_3850.jpg,Sagittoidea sp1
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Chaetognata/Sagittoidea/Sagittoidea sp1/CTO002.2020-04-21.050.A2+T1_19405.jpg,Sagittoidea sp1
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Chaetognata/Sagittoidea/Sagittoidea sp1/CTO002.2020-08-25.050.A1+t1_20146.jpg,Sagittoidea sp1
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Chaetognata/Sagittoidea/Sagittoidea sp1/CTO002.2020-09-18.050.A2+T1_9275.jpg,Sagittoidea sp1
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Bythotiaridae/Bythotiaridae spp/CTO002.2020-04-18.050.A1+T1_23181.jpg,Bythotiaridae spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Bythotiaridae/Bythotiaridae spp/CTO002.2020-04-18.050.A1+T1_4487.jpg,Bythotiaridae spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Bythotiaridae/Bythotiaridae spp/CAV003.2020-05-19.080.A1+T1_4365.jpg,Bythotiaridae spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Bythotiaridae/Bythotiaridae spp/CTO002.2020-04-18.050.A1+T1_23483.jpg,Bythotiaridae spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Bythotiaridae/Bythotiaridae spp/CTO002.2020-04-18.050.A1+T1_12222.jpg,Bythotiaridae spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Bythotiaridae/Bythotiaridae spp/CTO002.2020-04-18.050.A1+T1_17276.jpg,Bythotiaridae spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Bythotiaridae/Bythotiaridae spp/CTO002.2020-04-18.050.A1+T1_19815.jpg,Bythotiaridae spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Bythotiaridae/Bythotiaridae spp/CTO002.2020-04-18.050.A1+T1_9220.jpg,Bythotiaridae spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Bythotiaridae/Bythotiaridae spp/CAV003.2020-05-19.080.A1+T1_5115.jpg,Bythotiaridae spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Bythotiaridae/Bythotiaridae spp/CTO002.2020-04-18.050.A1+T1_2680.jpg,Bythotiaridae spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Bythotiaridae/Bythotiaridae spp/CTO002.2020-04-18.050.A1+T1_9227.jpg,Bythotiaridae spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Bythotiaridae/Bythotiaridae spp/CTO002.2020-04-18.050.A1+T1_5544.jpg,Bythotiaridae spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Bythotiaridae/Bythotiaridae spp/CTO002.2020-04-18.050.A1+T1_21188.jpg,Bythotiaridae spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Bythotiaridae/Bythotiaridae spp/CTO002.2020-04-18.050.A1+T1_2819.jpg,Bythotiaridae spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Bythotiaridae/Bythotiaridae spp/CTO002.2020-04-18.050.A1+T1_21122.jpg,Bythotiaridae spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Bythotiaridae/Bythotiaridae spp/CTO002.2020-04-18.050.A1+T1_4491.jpg,Bythotiaridae spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Bythotiaridae/Bythotiaridae spp/CTO002.2020-04-18.050.A1+T1_5200.jpg,Bythotiaridae spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Bythotiaridae/Bythotiaridae spp/CTO002.2020-04-18.050.A1+T1_19838.jpg,Bythotiaridae spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Bythotiaridae/Bythotiaridae spp/CTO002.2020-04-18.050.A1+T1_9215.jpg,Bythotiaridae spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Bythotiaridae/Bythotiaridae spp/CTO002.2020-04-18.050.A1+T1_2825.jpg,Bythotiaridae spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Bythotiaridae/Bythotiaridae spp/CTO002.2020-04-18.050.A1+T1_18662.jpg,Bythotiaridae spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Bythotiaridae/Bythotiaridae spp/CTO002.2020-04-18.050.A1+T1_3311.jpg,Bythotiaridae spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Bythotiaridae/Bythotiaridae spp/CTO002.2020-04-18.050.A1+T1_14151.jpg,Bythotiaridae spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Bythotiaridae/Bythotiaridae spp/CTO002.2020-04-18.050.A1+T1_2809.jpg,Bythotiaridae spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Bythotiaridae/Bythotiaridae spp/CTO002.2020-04-18.050.A1+T1_12768.jpg,Bythotiaridae spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Bythotiaridae/Bythotiaridae spp/CTO002.2020-04-18.050.A1+T1_2674.jpg,Bythotiaridae spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Bythotiaridae/Bythotiaridae spp/CTO002.2020-04-18.050.A1+T1_14783.jpg,Bythotiaridae spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Bythotiaridae/Bythotiaridae spp/CTO002.2020-04-18.050.A1+T1_5189.jpg,Bythotiaridae spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Bythotiaridae/Bythotiaridae spp/CTO002.2020-04-18.050.A1+T1_13872.jpg,Bythotiaridae spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Bythotiaridae/Bythotiaridae spp/CTO002.2020-04-18.050.A1+T1_2686.jpg,Bythotiaridae spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Bythotiaridae/Bythotiaridae spp/CTO002.2020-04-18.050.A1+T1_5537.jpg,Bythotiaridae spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Bythotiaridae/Bythotiaridae spp/CTO002.2020-04-18.050.A1+T1_20559.jpg,Bythotiaridae spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Bythotiaridae/Bythotiaridae spp/CTO002.2020-04-18.050.A1+T1_4755.jpg,Bythotiaridae spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Bythotiaridae/Bythotiaridae spp/CTO002.2020-04-18.050.A1+T1_12185.jpg,Bythotiaridae spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Bythotiaridae/Bythotiaridae spp/CTO002.2020-04-18.050.A1+T1_20554.jpg,Bythotiaridae spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Bythotiaridae/Bythotiaridae spp/CTO002.2020-04-18.050.A1+T1_11668.jpg,Bythotiaridae spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Bythotiaridae/Bythotiaridae spp/CTO002.2020-04-18.050.A1+T1_4760.jpg,Bythotiaridae spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Bythotiaridae/Bythotiaridae spp/CTO002.2020-04-18.050.A1+T1_4638.jpg,Bythotiaridae spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Bythotiaridae/Bythotiaridae spp/CTO002.2020-04-18.050.A1+T1_18655.jpg,Bythotiaridae spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Bythotiaridae/Bythotiaridae spp/CTO002.2020-04-18.050.A1+T1_5195.jpg,Bythotiaridae spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Bythotiaridae/Bythotiaridae spp/CTO002.2020-04-18.050.A1+T1_20072.jpg,Bythotiaridae spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Bythotiaridae/Bythotiaridae spp/CTO002.2020-04-18.050.A1+T1_8988.jpg,Bythotiaridae spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Bythotiaridae/Bythotiaridae spp/CTO002.2020-04-18.050.A1+T1_11101.jpg,Bythotiaridae spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Bythotiaridae/Bythotiaridae spp/CTO002.2020-04-18.050.A1+T1_14155.jpg,Bythotiaridae spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Bythotiaridae/Bythotiaridae spp/CTO002.2020-04-18.050.A1+T1_6566.jpg,Bythotiaridae spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Bythotiaridae/Bythotiaridae spp/CAV003.2020-05-19.080.A1+T1_1470.jpg,Bythotiaridae spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Bythotiaridae/Bythotiaridae spp/CTO002.2020-04-18.050.A1+T1_10416.jpg,Bythotiaridae spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Bythotiaridae/Bythotiaridae spp/CTO002.2020-04-18.050.A1+T1_6553.jpg,Bythotiaridae spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Bythotiaridae/Bythotiaridae spp/CTO002.2020-04-18.050.A1+T1_23817.jpg,Bythotiaridae spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Bythotiaridae/Bythotiaridae spp/CTO002.2020-04-18.050.A1+T1_19822.jpg,Bythotiaridae spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Bythotiaridae/Bythotiaridae spp/CAV003.2020-05-19.080.A1+T1_5584.jpg,Bythotiaridae spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Bythotiaridae/Bythotiaridae spp/CTO002.2020-04-18.050.A1+T1_21128.jpg,Bythotiaridae spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Bythotiaridae/Bythotiaridae spp/CTO002.2020-04-18.050.A1+T1_23608.jpg,Bythotiaridae spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Bythotiaridae/Bythotiaridae spp/CTO002.2020-04-18.050.A1+T1_5540.jpg,Bythotiaridae spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Bythotiaridae/Bythotiaridae spp/CTO002.2020-04-18.050.A1+T1_12548.jpg,Bythotiaridae spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Bythotiaridae/Bythotiaridae spp/CTO002.2020-04-18.050.A1+T1_13671.jpg,Bythotiaridae spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Bythotiaridae/Bythotiaridae spp/CTO002.2020-04-18.050.A1+T1_12178.jpg,Bythotiaridae spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Bythotiaridae/Bythotiaridae spp/CTO002.2020-04-18.050.A1+T1_14773.jpg,Bythotiaridae spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Bythotiaridae/Bythotiaridae spp/CTO002.2020-04-18.050.A1+T1_10422.jpg,Bythotiaridae spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Bythotiaridae/Bythotiaridae spp/CTO002.2020-04-18.050.A1+T1_6560.jpg,Bythotiaridae spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Bythotiaridae/Bythotiaridae spp/CTO002.2020-04-18.050.A1+T1_12228.jpg,Bythotiaridae spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Bythotiaridae/Bythotiaridae spp/CTO002.2020-04-18.050.A1+T1_9001.jpg,Bythotiaridae spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Bythotiaridae/Bythotiaridae spp/CTO002.2020-04-18.050.A1+T1_4995.jpg,Bythotiaridae spp
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Undetermined hydrozoa/SKB004.2020-04-03.170.W1+V1_2413.jpg,Undetermined hydrozoa
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Undetermined hydrozoa/SJH001.2020-08-08.160.W1+V1_7291.jpg,Undetermined hydrozoa
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Undetermined hydrozoa/AAN028.2019-03-21.003.A1+A1_537.jpg,Undetermined hydrozoa
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Undetermined hydrozoa/SKB010.2020-04-26.200.W2+V1_578.jpg,Undetermined hydrozoa
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Undetermined hydrozoa/AAN030.2019-03-20.004.A1+A1_5004.jpg,Undetermined hydrozoa
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Undetermined hydrozoa/AAN030.2019-03-20.004.A1+A1_4429.jpg,Undetermined hydrozoa
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Undetermined hydrozoa/SKB004.2020-04-03.170.W2+V1_1483.jpg,Undetermined hydrozoa
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Undetermined hydrozoa/SKB004.2020-04-03.170.W1+V1_1706.jpg,Undetermined hydrozoa
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Undetermined hydrozoa/AAN028.2019-03-21.003.A1+A1_5464.jpg,Undetermined hydrozoa
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Undetermined hydrozoa/AAN036.2019-03-15.001.A1+A1_2702.jpg,Undetermined hydrozoa
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Undetermined hydrozoa/SKB004.2020-04-03.170.W2+V1_579.jpg,Undetermined hydrozoa
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Undetermined hydrozoa/SKB004.2020-04-03.170.W1+V1_1498.jpg,Undetermined hydrozoa
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Undetermined hydrozoa/AAN028.2019-03-21.003.A1+A1_6088.jpg,Undetermined hydrozoa
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Undetermined hydrozoa/AAN028.2019-03-21.003.A1+A1_6106.jpg,Undetermined hydrozoa
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Undetermined hydrozoa/AAN028.2019-03-21.003.A1+A1_7816.jpg,Undetermined hydrozoa
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Undetermined hydrozoa/SKB016.2020-04-28.200.W1+V1_746.jpg,Undetermined hydrozoa
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Undetermined hydrozoa/AAN028.2019-03-21.003.A1+A1_6105.jpg,Undetermined hydrozoa
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Undetermined hydrozoa/AAN028.2019-03-21.003.A1+A1_6378.jpg,Undetermined hydrozoa
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Undetermined hydrozoa/SKB010.2020-04-26.200.W2+V1_1325.jpg,Undetermined hydrozoa
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Undetermined hydrozoa/SJH001.2020-08-08.160.W1+V1_7293.jpg,Undetermined hydrozoa
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Undetermined hydrozoa/SKB010.2020-04-26.200.W2+V1_1612.jpg,Undetermined hydrozoa
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Undetermined hydrozoa/SKB004.2020-04-03.170.W1+V1_1309.jpg,Undetermined hydrozoa
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Undetermined hydrozoa/AAN028.2019-03-21.003.A1+A1_7694.jpg,Undetermined hydrozoa
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Undetermined hydrozoa/SKB004.2020-04-03.170.W2+V1_1887.jpg,Undetermined hydrozoa
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Undetermined hydrozoa/SKB004.2020-04-03.170.W1+V1_2816.jpg,Undetermined hydrozoa
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Undetermined hydrozoa/AAN028.2019-03-21.003.A1+A1_7754.jpg,Undetermined hydrozoa
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Undetermined hydrozoa/AAN028.2019-03-21.003.A1+A1_6434.jpg,Undetermined hydrozoa
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Undetermined hydrozoa/AAN028.2019-03-21.003.A1+A1_6095.jpg,Undetermined hydrozoa
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Undetermined hydrozoa/SKB005.2020-04-03.200.W2+V1_934.jpg,Undetermined hydrozoa
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Undetermined hydrozoa/AAN028.2019-03-21.003.A1+A1_6368.jpg,Undetermined hydrozoa
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Cnidaria/Hydrozoa/Undetermined hydrozoa/AAN028.2019-03-21.003.A1+A1_7692.jpg,Undetermined hydrozoa
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Branchiopoda/Cladocera/Cladocera sp1/CTO002.2020-08-25.050.A1+t1_2416.jpg,Cladocera sp1
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Branchiopoda/Cladocera/Cladocera sp1/CTO002.2020-08-25.050.A1+t1_2940.jpg,Cladocera sp1
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Branchiopoda/Cladocera/Cladocera sp1/CTO002.2020-08-25.050.A1+t1_155.jpg,Cladocera sp1
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Branchiopoda/Cladocera/Cladocera sp1/CTO002.2020-08-25.050.A1+t1_1159.jpg,Cladocera sp1
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Branchiopoda/Cladocera/Cladocera sp1/CTO002.2020-08-25.050.A1+t1_58.jpg,Cladocera sp1
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Branchiopoda/Cladocera/Cladocera sp1/CTO002.2020-08-25.050.A1+t1_425.jpg,Cladocera sp1
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Branchiopoda/Cladocera/Cladocera sp1/CTO002.2020-08-25.050.A1+t1_2424.jpg,Cladocera sp1
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Branchiopoda/Cladocera/Cladocera sp1/CTO002.2020-08-25.050.A1+t1_486.jpg,Cladocera sp1
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Branchiopoda/Cladocera/Cladocera sp1/CTO002.2020-08-25.050.A1+t1_1995.jpg,Cladocera sp1
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Branchiopoda/Cladocera/Cladocera sp1/CTO002.2020-08-25.050.A1+t1_2093.jpg,Cladocera sp1
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Branchiopoda/Cladocera/Cladocera sp1/CTO002.2020-08-25.050.A1+t1_2028.jpg,Cladocera sp1
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Branchiopoda/Cladocera/Cladocera sp1/CTO002.2020-08-25.050.A1+t1_3869.jpg,Cladocera sp1
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Branchiopoda/Cladocera/Cladocera sp1/CTO002.2020-08-25.050.A1+t1_1677.jpg,Cladocera sp1
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Branchiopoda/Cladocera/Cladocera sp1/CTO002.2020-08-25.050.A1+t1_640.jpg,Cladocera sp1
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Branchiopoda/Cladocera/Cladocera sp1/CTO002.2020-08-25.050.A1+t1_473.jpg,Cladocera sp1
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Branchiopoda/Cladocera/Cladocera sp1/CTO002.2020-08-25.050.A1+t1_3087.jpg,Cladocera sp1
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Branchiopoda/Cladocera/Cladocera sp1/CTO002.2020-08-25.050.A1+t1_2160.jpg,Cladocera sp1
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Branchiopoda/Cladocera/Cladocera sp1/CTO002.2020-08-25.050.A1+t1_22.jpg,Cladocera sp1
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Branchiopoda/Cladocera/Cladocera sp1/CTO002.2020-08-25.050.A1+t1_2618.jpg,Cladocera sp1
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Branchiopoda/Cladocera/Cladocera sp1/CTO002.2020-08-25.050.A1+t1_153.jpg,Cladocera sp1
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Branchiopoda/Cladocera/Cladocera sp1/CTO002.2020-08-25.050.A1+t1_1322.jpg,Cladocera sp1
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Branchiopoda/Cladocera/Cladocera sp1/CTO002.2020-08-25.050.A1+t1_1720.jpg,Cladocera sp1
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Branchiopoda/Cladocera/Cladocera sp1/CTO002.2020-08-25.050.A1+t1_1514.jpg,Cladocera sp1
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Branchiopoda/Cladocera/Cladocera sp1/CTO002.2020-08-25.050.A1+t1_1830.jpg,Cladocera sp1
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Branchiopoda/Cladocera/Cladocera sp1/CTO002.2020-08-25.050.A1+t1_1784.jpg,Cladocera sp1
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Branchiopoda/Cladocera/Cladocera sp1/CTO002.2020-08-25.050.A1+t1_3539.jpg,Cladocera sp1
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Branchiopoda/Cladocera/Cladocera sp1/CTO002.2020-08-25.050.A1+t1_371.jpg,Cladocera sp1
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Branchiopoda/Cladocera/Cladocera sp1/CTO002.2020-08-25.050.A1+t1_1308.jpg,Cladocera sp1
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Branchiopoda/Cladocera/Cladocera sp1/CTO002.2020-08-25.050.A1+t1_1063.jpg,Cladocera sp1
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Branchiopoda/Cladocera/Cladocera sp1/CTO002.2020-08-25.050.A1+t1_2147.jpg,Cladocera sp1
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Branchiopoda/Cladocera/Cladocera sp1/CTO002.2020-08-25.050.A1+t1_2928.jpg,Cladocera sp1
/DATA_init/plankton_datasets/MesoZ/Mesozooplankton/Crustacea/Branchiopoda/Cladocera/Cladocera sp1/CTO002.2020-08-25.050.A1+t1_478.jpg,Cladocera sp1
