Filepath,Class
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Litostomatea/Mesodinium/Mesodinium sp2/NBR001.2021-06-28.001.C1+L1_14.jpg,Mesodinium sp2
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Litostomatea/Mesodinium/Mesodinium sp2/NBR001.2021-06-28.001.C1+L1_15.jpg,Mesodinium sp2
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Litostomatea/Mesodinium/Mesodinium sp2/NBR001.2021-06-28.001.C1+L1_12.jpg,Mesodinium sp2
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Litostomatea/Mesodinium/Mesodinium sp2/NBR001.2021-06-28.001.C1+L1_2.jpg,Mesodinium sp2
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Litostomatea/Mesodinium/Mesodinium sp2/NBR001.2021-06-28.001.C1+L1_20.jpg,Mesodinium sp2
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Litostomatea/Mesodinium/Mesodinium sp2/NBR001.2021-06-28.001.C1+L1_8.jpg,Mesodinium sp2
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Litostomatea/Mesodinium/Mesodinium sp2/NBR001.2021-06-28.001.C1+L1_11.jpg,Mesodinium sp2
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Litostomatea/Mesodinium/Mesodinium sp2/NBR001.2021-06-28.001.C1+L1_16.jpg,Mesodinium sp2
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Litostomatea/Mesodinium/Mesodinium sp2/NBR001.2021-06-28.001.C1+L1_18.jpg,Mesodinium sp2
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Litostomatea/Mesodinium/Mesodinium sp2/NBR001.2021-06-28.001.C1+L1_1.jpg,Mesodinium sp2
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Litostomatea/Mesodinium/Mesodinium sp2/NBR001.2021-06-28.001.C1+L1_6.jpg,Mesodinium sp2
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Litostomatea/Mesodinium/Mesodinium sp2/NBR001.2021-06-28.001.C1+L1_7.jpg,Mesodinium sp2
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Litostomatea/Mesodinium/Mesodinium sp2/NBR001.2021-06-28.001.C1+L1_19.jpg,Mesodinium sp2
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Litostomatea/Mesodinium/Mesodinium sp2/NBR001.2021-06-28.001.C1+L1_17.jpg,Mesodinium sp2
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Litostomatea/Mesodinium/Mesodinium sp2/NBR001.2021-06-28.001.C1+L1_9.jpg,Mesodinium sp2
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Litostomatea/Mesodinium/Mesodinium sp2/NBR001.2021-06-28.001.C1+L1_10.jpg,Mesodinium sp2
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichea spp/CBR001.2021-05-10.001.B1+F1_9479.jpg,Oligotrichea spp
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichea spp/NBR001.2020-06-08.001.B1+F1_3234.jpg,Oligotrichea spp
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichea spp/CBR001.2021-05-10.001.B1+F1_10351.jpg,Oligotrichea spp
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichea spp/NBR001.2020-06-08.001.B1+F1_11996.jpg,Oligotrichea spp
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichea spp/NBR001.2020-06-08.001.B1+F1_8528.jpg,Oligotrichea spp
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichea spp/NBR001.2020-06-08.001.B1+F1_13194.jpg,Oligotrichea spp
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichea spp/CBR001.2021-05-10.001.B1+F1_5688.jpg,Oligotrichea spp
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichea spp/NBR001.2020-06-08.001.B1+F1_3336.jpg,Oligotrichea spp
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichea spp/CBR001.2021-05-10.001.B1+F1_10385.jpg,Oligotrichea spp
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichea spp/CBR001.2021-05-10.001.B1+F1_4858.jpg,Oligotrichea spp
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichea spp/NBR001.2020-06-08.001.B1+F1_13323.jpg,Oligotrichea spp
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichea spp/NBR001.2020-06-08.001.B1+F1_4180.jpg,Oligotrichea spp
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichea spp/NBR001.2020-06-08.001.B1+F1_8864.jpg,Oligotrichea spp
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichea spp/CBR001.2021-05-10.001.B1+F1_8390.jpg,Oligotrichea spp
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichea spp/CBR001.2021-05-10.001.B1+F1_537.jpg,Oligotrichea spp
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichea spp/CBR001.2021-05-10.001.B1+F1_2998.jpg,Oligotrichea spp
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichea spp/CBR001.2021-05-10.001.B1+F1_8273.jpg,Oligotrichea spp
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Laboea/Laboea spp/FBN026.2019-12-07.001.A1+A1_63.jpg,Laboea spp
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Laboea/Laboea spp/NBR001.2021-06-28.001.C1+L1_20074.jpg,Laboea spp
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Laboea/Laboea spp/FBN026.2019-12-07.001.A1+A1_200.jpg,Laboea spp
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Laboea/Laboea spp/CBR001.2020-05-25.001.B1+L1_2666.jpg,Laboea spp
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Laboea/Laboea spp/FBN026.2019-12-07.001.A1+A1_209.jpg,Laboea spp
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Laboea/Laboea spp/FBN026.2019-12-07.001.A1+A1_162.jpg,Laboea spp
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Laboea/Laboea spp/FBN026.2019-12-07.001.A1+A1_106.jpg,Laboea spp
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Laboea/Laboea spp/FBN026.2019-12-07.001.A1+A1_101.jpg,Laboea spp
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Laboea/Laboea spp/FBN026.2019-12-07.001.A1+A1_134.jpg,Laboea spp
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Laboea/Laboea spp/FBN026.2019-12-07.001.A1+A1_72.jpg,Laboea spp
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Laboea/Laboea spp/FBN026.2019-12-07.001.A1+A1_146.jpg,Laboea spp
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Laboea/Laboea spp/FBN026.2019-12-07.001.A1+A1_86.jpg,Laboea spp
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Laboea/Laboea spp/FBN026.2019-12-07.001.A1+A1_206.jpg,Laboea spp
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Laboea/Laboea spp/CBR001.2020-05-25.001.B1+L1_22671.jpg,Laboea spp
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Laboea/Laboea spp/CBR001.2020-05-25.001.B1+L1_13626.jpg,Laboea spp
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Laboea/Laboea spp/FBN026.2019-12-07.001.A1+A1_123.jpg,Laboea spp
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Laboea/Laboea spp/CBR001.2020-05-25.001.B1+L1_17040.jpg,Laboea spp
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Laboea/Laboea spp/FBN026.2019-12-07.001.A1+A1_246.jpg,Laboea spp
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Laboea/Laboea spp/FBN026.2019-12-07.001.A1+A1_191.jpg,Laboea spp
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Laboea/Laboea spp/FBN026.2019-12-07.001.A1+A1_225.jpg,Laboea spp
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Laboea/Laboea spp/FBN026.2019-12-07.001.A1+A1_222.jpg,Laboea spp
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Laboea/Laboea spp/FBN026.2019-12-07.001.A1+A1_198.jpg,Laboea spp
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Laboea/Laboea spp/FBN026.2019-12-07.001.A1+A1_149.jpg,Laboea spp
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Laboea/Laboea spp/FBN026.2019-12-07.001.A1+A1_100.jpg,Laboea spp
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Laboea/Laboea spp/FBN026.2019-12-07.001.A1+A1_46.jpg,Laboea spp
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Laboea/Laboea spp/CBR001.2020-05-25.001.B1+L1_33070.jpg,Laboea spp
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Laboea/Laboea spp/FBN026.2019-12-07.001.A1+A1_253.jpg,Laboea spp
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Laboea/Laboea spp/CBR001.2020-05-25.001.B1+L1_12157.jpg,Laboea spp
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Laboea/Laboea spp/FBN026.2019-12-07.001.A1+A1_136.jpg,Laboea spp
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Laboea/Laboea spp/FBN026.2019-12-07.001.A1+A1_94.jpg,Laboea spp
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Laboea/Laboea spp/FBN026.2019-12-07.001.A1+A1_214.jpg,Laboea spp
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Laboea/Laboea spp/FBN026.2019-12-07.001.A1+A1_169.jpg,Laboea spp
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Laboea/Laboea spp/FBN026.2019-12-07.001.A1+A1_85.jpg,Laboea spp
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Laboea/Laboea spp/FBN026.2019-12-07.001.A1+A1_8.jpg,Laboea spp
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Laboea/Laboea spp/CBR001.2020-05-25.001.B1+L1_7567.jpg,Laboea spp
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Laboea/Laboea spp/FBN026.2019-12-07.001.A1+A1_230.jpg,Laboea spp
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Laboea/Laboea spp/FBN026.2019-12-07.001.A1+A1_245.jpg,Laboea spp
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Laboea/Laboea spp/FBN026.2019-12-07.001.A1+A1_170.jpg,Laboea spp
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Laboea/Laboea spp/FBN026.2019-12-07.001.A1+A1_102.jpg,Laboea spp
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Laboea/Laboea spp/FBN026.2019-12-07.001.A1+A1_215.jpg,Laboea spp
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Laboea/Laboea spp/CBR001.2020-05-25.001.B1+L1_1340.jpg,Laboea spp
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Laboea/Laboea spp/FBN026.2019-12-07.001.A1+A1_78.jpg,Laboea spp
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Laboea/Laboea spp/NBR001.2021-06-28.001.B1+F1_10731.jpg,Laboea spp
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Laboea/Laboea spp/FBN026.2019-12-07.001.A1+A1_126.jpg,Laboea spp
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Laboea/Laboea spp/FBN026.2019-12-07.001.A1+A1_114.jpg,Laboea spp
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Laboea/Laboea spp/FBN026.2019-12-07.001.A1+A1_204.jpg,Laboea spp
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Laboea/Laboea spp/CBR001.2020-05-25.001.B1+L1_2424.jpg,Laboea spp
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Laboea/Laboea spp/CBR001.2020-05-25.001.B1+L1_4919.jpg,Laboea spp
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Laboea/Laboea spp/FBN026.2019-12-07.001.A1+A1_166.jpg,Laboea spp
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Strombidium/Strombidium cf acutum/FBN032.2021-02-03.001.A1+A1_65.jpg,Strombidium cf acutum
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Strombidium/Strombidium cf acutum/FBN031.2021-02-03.001.A1+A1_37.jpg,Strombidium cf acutum
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Strombidium/Strombidium cf acutum/FBN031.2021-02-03.001.A1+A1_30.jpg,Strombidium cf acutum
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Strombidium/Strombidium cf acutum/FBN032.2021-02-03.001.A1+A1_62.jpg,Strombidium cf acutum
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Strombidium/Strombidium cf acutum/FBN032.2021-02-03.001.A1+A1_10.jpg,Strombidium cf acutum
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Strombidium/Strombidium cf acutum/FBN031.2021-02-03.001.A1+A1_39.jpg,Strombidium cf acutum
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Strombidium/Strombidium cf acutum/FBN032.2021-02-03.001.A1+A1_25.jpg,Strombidium cf acutum
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Strombidium/Strombidium cf acutum/FBN005.2019-09-03.001.A1+A1_98.jpg,Strombidium cf acutum
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Strombidium/Strombidium cf acutum/FBN032.2021-02-03.001.A1+A1_50.jpg,Strombidium cf acutum
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Strombidium/Strombidium cf acutum/FBN032.2021-02-03.001.A1+A1_3.jpg,Strombidium cf acutum
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Strombidium/Strombidium cf acutum/FBN032.2021-02-03.001.A1+A1_46.jpg,Strombidium cf acutum
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Strombidium/Strombidium cf acutum/FBN031.2021-02-03.001.A1+A1_5.jpg,Strombidium cf acutum
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Strombidium/Strombidium cf acutum/FBN032.2021-02-03.001.A1+A1_34.jpg,Strombidium cf acutum
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Strombidium/Strombidium cf acutum/FBN032.2021-02-03.001.A1+A1_33.jpg,Strombidium cf acutum
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Strombidium/Strombidium cf acutum/FBN031.2021-02-03.001.A1+A1_53.jpg,Strombidium cf acutum
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Strombidium/Strombidium cf acutum/FBN031.2021-02-03.001.A1+A1_21.jpg,Strombidium cf acutum
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Strombidium/Strombidium cf acutum/FBN026.2019-12-07.001.A1+A1_238.jpg,Strombidium cf acutum
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Strombidium/Strombidium cf acutum/FBN032.2021-02-03.001.A1+A1_24.jpg,Strombidium cf acutum
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Strombidium/Strombidium cf acutum/FBN032.2021-02-03.001.A1+A1_23.jpg,Strombidium cf acutum
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Strombidium/Strombidium cf acutum/FBN032.2021-02-03.001.A1+A1_16.jpg,Strombidium cf acutum
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Strombidium/Strombidium cf acutum/FBN032.2021-02-03.001.A1+A1_11.jpg,Strombidium cf acutum
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Strombidium/Strombidium cf acutum/FBN031.2021-02-03.001.A1+A1_31.jpg,Strombidium cf acutum
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Strombidium/Strombidium cf acutum/FBN026.2019-12-07.001.A1+A1_183.jpg,Strombidium cf acutum
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Strombidium/Strombidium cf acutum/FBN031.2021-02-03.001.A1+A1_27.jpg,Strombidium cf acutum
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Strombidium/Strombidium cf acutum/FBN031.2021-02-03.001.A1+A1_52.jpg,Strombidium cf acutum
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Strombidium/Strombidium cf acutum/CBR001.2021-04-26.003.B1+L1_7571.jpg,Strombidium cf acutum
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Strombidium/Strombidium cf acutum/FBN032.2021-02-03.001.A1+A1_32.jpg,Strombidium cf acutum
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Strombidium/Strombidium cf acutum/FBN031.2021-02-03.001.A1+A1_4.jpg,Strombidium cf acutum
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Strombidium/Strombidium cf acutum/FBN032.2021-02-03.001.A1+A1_5.jpg,Strombidium cf acutum
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Strombidium/Strombidium cf acutum/FBN005.2019-09-03.001.A1+A1_183.jpg,Strombidium cf acutum
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Strombidium/Strombidium cf acutum/FBN032.2021-02-03.001.A1+A1_40.jpg,Strombidium cf acutum
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Strombidium/Strombidium cf acutum/FBN031.2021-02-03.001.A1+A1_12.jpg,Strombidium cf acutum
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Strombidium/Strombidium cf acutum/FBN031.2021-02-03.001.A1+A1_23.jpg,Strombidium cf acutum
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Strombidium/Strombidium cf acutum/FBN031.2021-02-03.001.A1+A1_51.jpg,Strombidium cf acutum
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Strombidium/Strombidium cf acutum/FBN031.2021-02-03.001.A1+A1_7.jpg,Strombidium cf acutum
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Strombidium/Strombidium cf acutum/FBN031.2021-02-03.001.A1+A1_18.jpg,Strombidium cf acutum
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Strombidium/Strombidium cf acutum/FBN032.2021-02-03.001.A1+A1_8.jpg,Strombidium cf acutum
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Strombidium/Strombidium cf acutum/FBN031.2021-02-03.001.A1+A1_9.jpg,Strombidium cf acutum
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Strombidium/Strombidium cf acutum/FBN031.2021-02-03.001.A1+A1_16.jpg,Strombidium cf acutum
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Strombidium/Strombidium cf acutum/FBN032.2021-02-03.001.A1+A1_38.jpg,Strombidium cf acutum
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Strombidium/Strombidium cf acutum/FBN032.2021-02-03.001.A1+A1_29.jpg,Strombidium cf acutum
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Strombidium/Strombidium cf acutum/NBR001.2021-07-02.001.C2+L1_2679.jpg,Strombidium cf acutum
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Strombidium/Strombidium cf acutum/FBN032.2021-02-03.001.A1+A1_27.jpg,Strombidium cf acutum
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Strombidium/Strombidium cf acutum/FBN032.2021-02-03.001.A1+A1_69.jpg,Strombidium cf acutum
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Strombidium/Strombidium cf acutum/FBN032.2021-02-03.001.A1+A1_67.jpg,Strombidium cf acutum
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Strombidium/Strombidium cf acutum/FBN031.2021-02-03.001.A1+A1_49.jpg,Strombidium cf acutum
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Strombidium/Strombidium cf acutum/FBN031.2021-02-03.001.A1+A1_35.jpg,Strombidium cf acutum
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Strombidium/Strombidium cf acutum/FBN032.2021-02-03.001.A1+A1_60.jpg,Strombidium cf acutum
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Strombidium/Strombidium cf acutum/FBN031.2021-02-03.001.A1+A1_8.jpg,Strombidium cf acutum
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Strombidium/Strombidium cf acutum/FBN031.2021-02-03.001.A1+A1_17.jpg,Strombidium cf acutum
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Strombidium/Strombidium cf acutum/FBN032.2021-02-03.001.A1+A1_39.jpg,Strombidium cf acutum
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Strombidium/Strombidium cf acutum/FBN031.2021-02-03.001.A1+A1_6.jpg,Strombidium cf acutum
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Strombidium/Strombidium cf acutum/FBN031.2021-02-03.001.A1+A1_19.jpg,Strombidium cf acutum
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Strombidium/Strombidium cf acutum/FBN031.2021-02-03.001.A1+A1_25.jpg,Strombidium cf acutum
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Strombidium/Strombidium cf acutum/FBN032.2021-02-03.001.A1+A1_66.jpg,Strombidium cf acutum
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Strombidium/Strombidium cf acutum/FBN005.2019-09-03.001.A1+A1_95.jpg,Strombidium cf acutum
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Strombidium/Strombidium cf acutum/FBN026.2019-12-07.001.A1+A1_4.jpg,Strombidium cf acutum
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Strombidium/Strombidium cf acutum/FBN005.2019-09-03.001.A1+A1_92.jpg,Strombidium cf acutum
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Strombidium/Strombidium cf acutum/FBN032.2021-02-03.001.A1+A1_21.jpg,Strombidium cf acutum
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Strombidium/Strombidium cf acutum/FBN032.2021-02-03.001.A1+A1_28.jpg,Strombidium cf acutum
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Strombidium/Strombidium cf acutum/FBN032.2021-02-03.001.A1+A1_54.jpg,Strombidium cf acutum
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Strombidium/Strombidium cf epidemum/FBN031.2021-02-03.001.A1+A1_44.jpg,Strombidium cf epidemum
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Strombidium/Strombidium cf epidemum/FBN005.2019-09-03.001.A1+A1_117.jpg,Strombidium cf epidemum
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Strombidium/Strombidium cf epidemum/FBN031.2021-02-03.001.A1+A1_43.jpg,Strombidium cf epidemum
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Strombidium/Strombidium cf epidemum/CBR001.2021-05-10.001.B1+L1_7114.jpg,Strombidium cf epidemum
/DATA_init/plankton_datasets/MicroS/Ciliophora/Oligotrichea/Oligotrichida/Strombidium/Strombidium cf epidemum/FBN031.2021-02-03.001.A1+A1_36.jpg,Strombidium cf epidemum
