Filepath,Class
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp2/CBR001.2020-09-18.006.T1+L2_1944.jpg,Nauplius spp2
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp2/CBR001.2020-09-18.006.T1+L2_1992.jpg,Nauplius spp2
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp2/FVB047.2019-10-17.001.A1+A1_17473.jpg,Nauplius spp2
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp2/FVB045.2019-10-16.001.A1+A1_3325.jpg,Nauplius spp2
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp2/FVB078.2019-12-02.001.A1+A1_3443.jpg,Nauplius spp2
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp2/FVB073.2019-11-25.001.A1+A1_3482.jpg,Nauplius spp2
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp2/FVB051.2019-10-18.001.A1+A1_33172.jpg,Nauplius spp2
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp2/FVB051.2019-10-18.001.A1+A1_3083.jpg,Nauplius spp2
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp2/FVB068.2019-11-18.001.A1+A1_50149.jpg,Nauplius spp2
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp2/FVB075.2019-11-26.001.A1+A1_3015.jpg,Nauplius spp2
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp2/FVB045.2019-10-16.001.A1+A1_6886.jpg,Nauplius spp2
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp2/FVB068.2019-11-18.001.A1+A1_24171.jpg,Nauplius spp2
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp2/CBR001.2020-09-18.006.T1+L2_1390.jpg,Nauplius spp2
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp2/FVB051.2019-10-18.001.A1+A1_31199.jpg,Nauplius spp2
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp2/FVB075.2019-11-26.001.A1+A1_1946.jpg,Nauplius spp2
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp2/FVB005.2019-06-12.001.A1+A1_85.jpg,Nauplius spp2
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp2/FVB051.2019-10-18.001.A1+A1_25560.jpg,Nauplius spp2
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp2/FVB048.2019-10-17.001.A1+A1_3067.jpg,Nauplius spp2
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp2/FVB051.2019-10-18.001.A1+A1_9938.jpg,Nauplius spp2
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp2/FVB075.2019-11-26.001.A1+A1_396.jpg,Nauplius spp2
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp2/CBR001.2020-09-18.006.T1+L2_2419.jpg,Nauplius spp2
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp2/CBR001.2020-09-18.006.T1+L2_560.jpg,Nauplius spp2
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp2/FVB051.2019-10-18.001.A1+A1_34339.jpg,Nauplius spp2
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp2/CBR001.2020-09-18.006.T1+L2_2277.jpg,Nauplius spp2
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp2/CBR001.2020-09-18.006.T1+L2_2031.jpg,Nauplius spp2
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp2/CBR001.2020-09-18.006.T1+L2_37.jpg,Nauplius spp2
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp2/FVB048.2019-10-17.001.A1+A1_82.jpg,Nauplius spp2
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp2/FVB002.2019-06-05.001.A1+A1_9843.jpg,Nauplius spp2
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp2/FVB048.2019-10-17.001.A1+A1_10298.jpg,Nauplius spp2
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp2/FVB048.2019-10-17.001.A1+A1_9958.jpg,Nauplius spp2
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp2/CBR001.2020-09-18.006.T1+L2_2180.jpg,Nauplius spp2
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp2/FVB048.2019-10-17.001.A1+A1_11472.jpg,Nauplius spp2
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp2/FVB048.2019-10-17.001.A1+A1_12017.jpg,Nauplius spp2
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp2/FVB068.2019-11-18.001.A1+A1_53098.jpg,Nauplius spp2
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp2/CBR001.2020-09-18.006.T1+L2_2399.jpg,Nauplius spp2
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp2/FVB068.2019-11-18.001.A1+A1_13968.jpg,Nauplius spp2
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp2/FVB051.2019-10-18.001.A1+A1_28360.jpg,Nauplius spp2
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp2/FVB068.2019-11-18.001.A1+A1_49747.jpg,Nauplius spp2
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp2/FVB005.2019-06-12.001.A1+A1_221.jpg,Nauplius spp2
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp2/FVB051.2019-10-18.001.A1+A1_31674.jpg,Nauplius spp2
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp2/FVB011.2019-06-25.001.A1+A1_32887.jpg,Nauplius spp2
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp2/FVB075.2019-11-26.001.A1+A1_3051.jpg,Nauplius spp2
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp2/FVB051.2019-10-18.001.A1+A1_15939.jpg,Nauplius spp2
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp2/FVB051.2019-10-18.001.A1+A1_33305.jpg,Nauplius spp2
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp2/CBR001.2020-09-18.006.T1+L2_2275.jpg,Nauplius spp2
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp2/CBR001.2020-09-18.006.T1+L2_2296.jpg,Nauplius spp2
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp2/FVB011.2019-06-25.001.A1+A1_33421.jpg,Nauplius spp2
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp2/FVB045.2019-10-16.001.A1+A1_4912.jpg,Nauplius spp2
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp2/FVB068.2019-11-18.001.A1+A1_42711.jpg,Nauplius spp2
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp2/FVB068.2019-11-18.001.A1+A1_69677.jpg,Nauplius spp2
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp2/FVB073.2019-11-25.001.A1+A1_4670.jpg,Nauplius spp2
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp2/FVB068.2019-11-18.001.A1+A1_65532.jpg,Nauplius spp2
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp2/FVB048.2019-10-17.001.A1+A1_15002.jpg,Nauplius spp2
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp4/FVB005.2019-06-12.001.A1+A1_1109.jpg,Nauplius spp4
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp4/FVB075.2019-11-26.001.A1+A1_4451.jpg,Nauplius spp4
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp4/FVB048.2019-10-17.001.A1+A1_8860.jpg,Nauplius spp4
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp4/FVB048.2019-10-17.001.A1+A1_9170.jpg,Nauplius spp4
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp4/FVB051.2019-10-18.001.A1+A1_26257.jpg,Nauplius spp4
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp4/FVB047.2019-10-17.001.A1+A1_17783.jpg,Nauplius spp4
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp4/FVB045.2019-10-16.001.A1+A1_7104.jpg,Nauplius spp4
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp4/FVB048.2019-10-17.001.A1+A1_11990.jpg,Nauplius spp4
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp4/FVB051.2019-10-18.001.A1+A1_23475.jpg,Nauplius spp4
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp4/FVB052.2019-10-22.001.A1+A1_679.jpg,Nauplius spp4
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp4/FVB048.2019-10-17.001.A1+A1_12123.jpg,Nauplius spp4
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp4/FVB047.2019-10-17.001.A1+A1_18626.jpg,Nauplius spp4
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp4/FVB073.2019-11-25.001.A1+A1_2301.jpg,Nauplius spp4
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp4/FVB047.2019-10-17.001.A1+A1_20133.jpg,Nauplius spp4
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp4/FVB047.2019-10-17.001.A1+A1_1070.jpg,Nauplius spp4
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp4/FVB051.2019-10-18.001.A1+A1_8189.jpg,Nauplius spp4
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp4/FVB048.2019-10-17.001.A1+A1_9651.jpg,Nauplius spp4
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp4/FVB048.2019-10-17.001.A1+A1_5928.jpg,Nauplius spp4
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp4/FVB047.2019-10-17.001.A1+A1_12020.jpg,Nauplius spp4
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp4/FVB042.2019-10-15.001.A1+A1_168.jpg,Nauplius spp4
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp4/FVB048.2019-10-17.001.A1+A1_1878.jpg,Nauplius spp4
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp4/FVB048.2019-10-17.001.A1+A1_13269.jpg,Nauplius spp4
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp4/FVB047.2019-10-17.001.A1+A1_7354.jpg,Nauplius spp4
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp4/FVB048.2019-10-17.001.A1+A1_9620.jpg,Nauplius spp4
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp4/FVB051.2019-10-18.001.A1+A1_32518.jpg,Nauplius spp4
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp4/FVB051.2019-10-18.001.A1+A1_29105.jpg,Nauplius spp4
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp4/FVB047.2019-10-17.001.A1+A1_10346.jpg,Nauplius spp4
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp4/FVB051.2019-10-18.001.A1+A1_28693.jpg,Nauplius spp4
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp4/FVB048.2019-10-17.001.A1+A1_14.jpg,Nauplius spp4
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp4/FVB048.2019-10-17.001.A1+A1_8293.jpg,Nauplius spp4
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp4/FVB089.2020-02-06.005.A1+A1_21245.jpg,Nauplius spp4
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp4/FVB051.2019-10-18.001.A1+A1_26709.jpg,Nauplius spp4
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp4/FVB048.2019-10-17.001.A1+A1_8518.jpg,Nauplius spp4
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp4/FVB051.2019-10-18.001.A1+A1_30749.jpg,Nauplius spp4
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp4/FVB051.2019-10-18.001.A1+A1_22947.jpg,Nauplius spp4
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp4/FVB068.2019-11-18.001.A1+A1_22282.jpg,Nauplius spp4
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp4/FVB048.2019-10-17.001.A1+A1_5864.jpg,Nauplius spp4
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp4/FVB078.2019-12-02.001.A1+A1_3493.jpg,Nauplius spp4
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp4/FVB047.2019-10-17.001.A1+A1_968.jpg,Nauplius spp4
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp4/FVB048.2019-10-17.001.A1+A1_4263.jpg,Nauplius spp4
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp4/FVB045.2019-10-16.001.A1+A1_11012.jpg,Nauplius spp4
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp4/FVB048.2019-10-17.001.A1+A1_6595.jpg,Nauplius spp4
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp5/FVB051.2019-10-18.001.A1+A1_8215.jpg,Nauplius spp5
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp5/FVB075.2019-11-26.001.A1+A1_5916.jpg,Nauplius spp5
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp5/FVB068.2019-11-18.001.A1+A1_8800.jpg,Nauplius spp5
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp5/FVB048.2019-10-17.001.A1+A1_7045.jpg,Nauplius spp5
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp5/FVB068.2019-11-18.001.A1+A1_56671.jpg,Nauplius spp5
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp5/FVB048.2019-10-17.001.A1+A1_13000.jpg,Nauplius spp5
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp5/FVB051.2019-10-18.001.A1+A1_28323.jpg,Nauplius spp5
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp5/FVB089.2020-02-06.005.A1+A1_655.jpg,Nauplius spp5
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp5/FVB048.2019-10-17.001.A1+A1_11504.jpg,Nauplius spp5
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp5/FVB048.2019-10-17.001.A1+A1_8043.jpg,Nauplius spp5
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp5/FVB048.2019-10-17.001.A1+A1_6248.jpg,Nauplius spp5
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp5/FVB045.2019-10-16.001.A1+A1_8583.jpg,Nauplius spp5
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp5/FVB048.2019-10-17.001.A1+A1_13645.jpg,Nauplius spp5
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp5/FVB068.2019-11-18.001.A1+A1_8345.jpg,Nauplius spp5
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp5/FVB051.2019-10-18.001.A1+A1_23683.jpg,Nauplius spp5
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp5/FVB048.2019-10-17.001.A1+A1_7481.jpg,Nauplius spp5
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp5/FVB015.2019-07-09.001.A1+A1_15852.jpg,Nauplius spp5
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp5/FVB048.2019-10-17.001.A1+A1_6801.jpg,Nauplius spp5
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp5/FVB048.2019-10-17.001.A1+A1_11395.jpg,Nauplius spp5
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp5/FVB051.2019-10-18.001.A1+A1_21144.jpg,Nauplius spp5
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp5/FVB045.2019-10-16.001.A1+A1_11010.jpg,Nauplius spp5
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp5/FVB048.2019-10-17.001.A1+A1_5760.jpg,Nauplius spp5
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp5/FVB048.2019-10-17.001.A1+A1_9810.jpg,Nauplius spp5
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp5/FVB048.2019-10-17.001.A1+A1_7040.jpg,Nauplius spp5
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp5/FVB051.2019-10-18.001.A1+A1_28320.jpg,Nauplius spp5
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp5/FVB051.2019-10-18.001.A1+A1_26209.jpg,Nauplius spp5
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp5/FVB047.2019-10-17.001.A1+A1_17914.jpg,Nauplius spp5
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp5/FVB048.2019-10-17.001.A1+A1_3939.jpg,Nauplius spp5
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp5/FVB048.2019-10-17.001.A1+A1_7033.jpg,Nauplius spp5
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp5/FVB048.2019-10-17.001.A1+A1_13095.jpg,Nauplius spp5
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp5/FVB048.2019-10-17.001.A1+A1_6227.jpg,Nauplius spp5
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp5/FVB047.2019-10-17.001.A1+A1_16817.jpg,Nauplius spp5
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp5/FVB048.2019-10-17.001.A1+A1_3905.jpg,Nauplius spp5
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp5/FVB048.2019-10-17.001.A1+A1_7181.jpg,Nauplius spp5
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp5/FVB068.2019-11-18.001.A1+A1_3678.jpg,Nauplius spp5
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp5/FVB048.2019-10-17.001.A1+A1_6864.jpg,Nauplius spp5
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp5/FVB068.2019-11-18.001.A1+A1_51626.jpg,Nauplius spp5
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp5/FVB048.2019-10-17.001.A1+A1_4511.jpg,Nauplius spp5
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp5/FVB047.2019-10-17.001.A1+A1_1590.jpg,Nauplius spp5
/DATA_init/plankton_datasets/MicroL/Mesozooplankton/Crustacea/Crustacea incertae sedis/Nauplius spp/Nauplius spp5/FVB048.2019-10-17.001.A1+A1_11465.jpg,Nauplius spp5
